ticker,indicator,horizon,n,ic_spearman,ic_daily_mean,ic_daily_t,n_days,frac_months_same_sign,ic_nw_t,ic_nw_t_2h,p_value,t_cons,p_value_cons,ic_train,ic_test,train_sign,median_train,hit_rate_oos,auc_oos,up_rate_oos,n_oos,n_eff_oos,p_hit
XRPUSDT,min_to_funding,15,525584,-0.001955532812840753,-0.0014993856714359886,-0.3202685414527633,365,0.5384615384615384,-0.46540148348455,-0.4326201693306858,0.6416439720282769,-0.3202685414527633,0.748764768486039,0.0002612846890955325,-0.005611078321886077,1.0,241.0,0.4971410557966973,0.49609596413387097,0.4952884405538447,206195,13746.333333333334,0.7497839574378024
XRPUSDT,ret_since_day_open,5,525594,-0.011040982431635777,-0.11054186308324589,-47.26534822125984,365,1.0,-3.9949047711254786,-3.7603184930634255,6.472026149146831e-05,-3.7603184930634255,0.0001696971652129708,-0.011483299344407746,-0.010517764206666365,-1.0,-0.0005005541954419823,0.5068695378316668,0.5083233025742503,0.49595012203763483,203216,40643.2,0.0028211116213294903
XRPUSDT,ret_since_day_open,10,525589,-0.014127124567035599,-0.1503845195816116,-46.78619273399707,365,1.0,-3.7145803853602906,-3.436199828404656,0.00020354116143588526,-3.436199828404656,0.0005899356740474565,-0.014155527399093508,-0.014568281185539043,-1.0,-0.0005005541954419823,0.5101549908213101,0.5127514291642368,0.49481659662944877,205367,20536.7,0.001807209640958846
XRPUSDT,ret_since_day_open,15,525584,-0.016754134054966292,-0.17971973567358962,-46.70729202374697,365,1.0,-3.6353969226139333,-3.3405948758599227,0.0002775529573448067,-3.3405948758599227,0.0008359911178833521,-0.01670132180742809,-0.01737079627114642,-1.0,-0.00050067136522991,0.5116612914959141,0.5140759507281408,0.4952884405538447,206195,13746.333333333334,0.003254803556620948
XRPUSDT,ret_since_day_open_vol,5,525534,-0.014871466039414362,-0.09539734874466456,-39.492858526830325,365,1.0,-5.7856910771344205,-5.432656802578611,7.221482090476568e-09,-5.432656802578611,5.552112818114289e-08,-0.016597752883253436,-0.012544118456946696,-1.0,-0.04236819371089841,0.5061855365719234,0.5096709439039746,0.49595012203763483,203216,40643.2,0.006385493726639349
XRPUSDT,ret_since_day_open_vol,10,525529,-0.01938697168308837,-0.1294180249263231,-38.47295796678779,365,1.0,-5.479643092288594,-5.065436576182528,4.2618465617083094e-08,-5.065436576182528,4.074654277797007e-07,-0.021710211947009037,-0.016177365957672114,-1.0,-0.04239473100413706,0.5093758977829934,0.5139623143876876,0.49481659662944877,205367,20536.7,0.0036084484421481633
XRPUSDT,ret_since_day_open_vol,15,525524,-0.022475288057785855,-0.15359201449798926,-37.810878804373154,365,1.0,-5.250152166464444,-4.827212453485479,1.519736175365632e-07,-4.827212453485479,1.3845739255697413e-06,-0.025246411622010106,-0.018587633661359595,-1.0,-0.04241397449051764,0.511064768786828,0.5152323266446903,0.4952884405538447,206195,13746.333333333334,0.004876614687717671
XRPUSDT,ret15_x_weekend,5,525534,-0.017772066292160715,-0.05381097117126369,-8.885528249727827,104,0.9230769230769231,-8.41049519993958,-7.948726024183361,4.0828327486204673e-17,-7.948726024183361,1.88439279045645e-15,-0.017895287577490333,-0.017835197374653007,-1.0,0.0,0.5117805684591764,0.5106772680781684,0.49595012203763483,203216,40643.2,1.056804654845018e-06
XRPUSDT,ret15_x_weekend,10,525529,-0.02118106106446325,-0.06361277988397039,-8.05143206568483,104,1.0,-7.774063756724945,-7.304709936692377,7.600745212427594e-15,-7.304709936692377,2.778655118162581e-13,-0.024300961778046096,-0.016180766401977725,-1.0,0.0,0.5131934536707455,0.5095149211180423,0.49481659662944877,205367,20536.7,7.987631647399011e-05
XRPUSDT,ret15_x_weekend,15,525524,-0.02356422128852532,-0.07125296086170202,-8.124623726607968,104,1.0,-7.60071439167176,-7.229350886355462,2.9450042802471074e-14,-7.229350886355462,4.853080403638919e-13,-0.028504132033138944,-0.015303749113533046,-1.0,0.0,0.5141831761196926,0.5099873502979144,0.4952884405538447,206195,13746.333333333334,0.0004531809986440309
