ticker,indicator,horizon,n,ic_spearman,ic_daily_mean,ic_daily_t,n_days,frac_months_same_sign,ic_nw_t,ic_nw_t_2h,p_value,t_cons,p_value_cons,ic_train,ic_test,train_sign,median_train,hit_rate_oos,auc_oos,up_rate_oos,n_oos,n_eff_oos,p_hit
BTCUSDT,sma_dist_5,5,43134,-0.01844048926052841,-0.02395401428405986,-2.479059472338553,30,1.0,-2.5309621452929987,-2.4471802064361343,0.011375012423078992,-2.4471802064361343,0.014397883143571513,-0.025581178228149783,-0.008535394484737864,-1.0,-0.0057101675522293355,0.5063753332560565,0.5122340005288548,0.5007534484757158,17254,3450.8,0.23206218844425017
BTCUSDT,sma_dist_5,10,43129,-0.027912973880433494,-0.03575191995633429,-3.399692978029695,30,1.0,-3.4846748410233785,-3.416200820627044,0.0004927354252624333,-3.399692978029695,0.0006746155631101802,-0.02860395334851401,-0.027238254642476537,-1.0,-0.005558590533810274,0.5129794877737861,0.5175160563082849,0.5017383242554178,17258,1725.8,0.144708430941317
BTCUSDT,sma_dist_5,15,43124,-0.021315932373474202,-0.029165189622969434,-3.1581456028299195,30,1.0,-2.6278357678409705,-2.6065301238703196,0.00859299910362921,-2.6065301238703196,0.009146477813443134,-0.022847511151910867,-0.01886259636868446,-1.0,-0.0055086503933790155,0.5114446311641653,0.5151798801674734,0.5055339862084951,17257,1150.4666666666667,0.2305048279783587
BTCUSDT,sma_dist_15,5,43134,-0.03308536036704992,-0.04213809818415056,-3.3750892972614044,30,1.0,-3.7963025611761183,-3.556086490835325,0.00014687023260105312,-3.3750892972614044,0.0007379174281541163,-0.03549113791755268,-0.030639177511987643,-1.0,-0.03555532837316129,0.5130404543873884,0.5197059964829003,0.5007534484757158,17254,3450.8,0.06485024221215592
BTCUSDT,sma_dist_15,10,43129,-0.03718911780749649,-0.04805328166395817,-3.753483983348589,30,1.0,-3.3941449274307605,-3.2285198655239875,0.0006884324962614967,-3.2285198655239875,0.001244326160855896,-0.03300469591342057,-0.04319888759734332,-1.0,-0.034827855826629076,0.5166299687101634,0.5269253478245086,0.5017383242554178,17258,1725.8,0.08876893100460105
BTCUSDT,sma_dist_15,15,43124,-0.02572223768220297,-0.036538434329996296,-3.0815853418652837,30,1.0,-2.145999844659337,-2.090296931356286,0.03187299108918497,-2.090296931356286,0.03659113476998397,-0.02198447663805032,-0.03097755893916492,-1.0,-0.034708684888502664,0.5139943211450426,0.5234486517349666,0.5055339862084951,17257,1150.4666666666667,0.18032449026770236
BTCUSDT,sma_dist_30,5,43134,-0.03192183220215256,-0.042762981335418025,-4.046722892057314,30,1.0,-3.551864818728122,-3.3443848145793305,0.0003825113223759599,-3.3443848145793305,0.0008246526556735909,-0.02878404133590456,-0.036542058063268046,-1.0,-0.002115658946873079,0.5143155210385998,0.5232877787236969,0.5007534484757158,17254,3450.8,0.049317589533066156
BTCUSDT,sma_dist_30,10,43129,-0.03986948474583686,-0.052451229834818,-4.388026265398347,30,1.0,-3.405965156333152,-3.203900739748338,0.000659305931483983,-3.203900739748338,0.0013557921082120656,-0.030905333281149222,-0.05200608503098066,-1.0,-0.0018594700892993015,0.5202225055046935,0.5345073723446385,0.5017383242554178,17258,1725.8,0.05077548983284597
BTCUSDT,sma_dist_30,15,43124,-0.03766891307541368,-0.050627448691775635,-4.0715873404999625,30,1.0,-2.774501304885061,-2.6339539991295746,0.005528641227494607,-2.6339539991295746,0.008439692131080966,-0.027738247885339365,-0.051525698627129864,-1.0,-0.0012618595206346653,0.5237295010720288,0.5346182496275081,0.5055339862084951,17257,1150.4666666666667,0.05902063749312127
BTCUSDT,sma_dist_60,5,43134,-0.04590019354528178,-0.05947559787924731,-6.2177144834591065,30,1.0,-5.046849979727721,-4.740481249193549,4.491537496725899e-07,-4.740481249193549,2.132111844643433e-06,-0.037901476817000776,-0.05710770506097869,-1.0,0.060337782639322136,0.5267763996754375,0.5351873350015909,0.5007534484757158,17254,3450.8,0.0009158196395517729
