group,K,lookback_h,delay_s,price_estimator,n_events,n_filled,n_discarded_no_trade_10s,n_wallets,n_slots,mean_price,mean_wait_s,win_rate,pnl_gross_per_share,mean_fee_per_share,pnl_per_share,pnl_lo,pnl_hi,pnl_se,pnl_bonf_lo,pnl_bonf_hi,roi,roi_lo,roi_hi,pnl_per_share_size_weighted,pnl_sw_lo,pnl_sw_hi,leader_own_pnl_per_share_same_events,leader_own_lo,leader_own_hi,leader_own_pnl_per_share_all_events,leader_price_mean,leader_taker_share
hors_echantillon,20,1,2,first,80707,74583,6124,239,168,0.510913473115399,1.2373329042811365,0.5115642974940671,0.0006508243786680603,0.012451754507856697,-0.011800930129188637,-0.016966002244962218,-0.0064934204718900025,0.0027335895949161097,-0.021663547865379856,-0.0019383123929974152,-0.022548173830309447,-0.032656887583338165,-0.012387868446458703,-0.010003016693720964,-0.02325129458502531,0.0016016129057906075,0.0031481433650108843,-0.002265430744429023,0.008820663122620922,0.002451223469862164,0.5035577965748637,0.5025905532135306
hors_echantillon,20,1,2,vwap,80707,74583,6124,239,168,0.5130572932956203,1.2373329042811365,0.5115642974940671,-0.0014929958015533736,0.012416928176742633,-0.013909923978296003,-0.01934745481520784,-0.008685311146842869,0.002744854514478295,-0.023813184829195227,-0.0040066631273967795,-0.026471182428932125,-0.036888555839722385,-0.016539730552772653,-0.01211443810718227,-0.02506372799425183,-9.8974074899183e-05,0.0031481433650108843,-0.002265430744429023,0.008820663122620922,0.002451223469862164,0.5035577965748637,0.5025905532135306
hors_echantillon,20,1,2,best,80707,74583,6124,239,168,0.5103559748319711,1.2373329042811365,0.5115642974940671,0.0012083226620959269,0.012450371136328617,-0.011242048474232685,-0.016614786561195402,-0.006076039602316781,0.0027364732265166194,-0.021115070170191944,-0.001369026778273429,-0.021503274703774063,-0.03184135440017188,-0.011623817166510798,-0.009380787320405756,-0.022636559511921884,0.0025238206261477447,0.0031481433650108843,-0.002265430744429023,0.008820663122620922,0.002451223469862164,0.5035577965748637,0.5025905532135306
hors_echantillon,20,1,3,first,80707,74301,6406,238,168,0.5110787241468135,0.8779289646168962,0.5117831523128895,0.0007044281660758254,0.01239963919944703,-0.011695211033371206,-0.01715550959306512,-0.006129022470432004,0.002793039926150962,-0.021772321790881267,-0.0016181002758611455,-0.022341345607125463,-0.032887143844562525,-0.011693852313777443,-0.009802831210809429,-0.022270563739959233,0.002226862617126822,0.003517170133294794,-0.0018994688224041384,0.009148185808282,0.002451223469862164,0.5034187113182924,0.5009831658113769
hors_echantillon,20,1,3,vwap,80707,74301,6406,238,168,0.5130187575114685,0.8779289646168962,0.5117831523128895,-0.0012356051985789964,0.01236810515382929,-0.01360371035240829,-0.018996370616942173,-0.008317123526663623,0.0027496793723929625,-0.023524378984392247,-0.0036830417204243345,-0.025892749360721366,-0.036265234788526474,-0.015742887410103535,-0.01132075331510319,-0.023966634684640345,0.0008200872919435688,0.003517170133294794,-0.0018994688224041384,0.009148185808282,0.002451223469862164,0.5034187113182924,0.5009831658113769
hors_echantillon,20,1,3,best,80707,74301,6406,238,168,0.5105480228629655,0.8779289646168962,0.5117831523128895,0.001235129449923965,0.012398108406599228,-0.01116297895667526,-0.016572417245681363,-0.005917806065200418,0.002746128059936696,-0.021070834678746524,-0.0012551232346039963,-0.021346326684881907,-0.03180897576198587,-0.011301960872715568,-0.009250652847089981,-0.02192085032474458,0.002884114778457923,0.003517170133294794,-0.0018994688224041384,0.009148185808282,0.002451223469862164,0.5034187113182924,0.5009831658113769
hors_echantillon,20,1,5,first,80707,73675,7032,234,168,0.5105556240268911,1.3458703766542246,0.5113403461146929,0.0007847220878018317,0.012258890572576701,-0.011474168484774873,-0.01703536006115964,-0.0061615152882063765,0.002797998017182864,-0.021569167719999303,-0.001379169249550444,-0.021946920302251597,-0.03257872507315419,-0.011731952352585947,-0.008749296675868105,-0.02108519495994513,0.002843690875694561,0.003523443554308482,-0.0019647276937230793,0.009316885233404112,0.002451223469862164,0.5029676188683152,0.5000365993160032
hors_echantillon,20,1,5,vwap,80707,73675,7032,234,168,0.5125518548352036,1.3458703766542246,0.5113403461146929,-0.0012115087205107262,0.012230823550450597,-0.013442332270961322,-0.019049041143631835,-0.007989073894293982,0.002796161563088154,-0.02353070569638611,-0.003353958845536534,-0.025615045664831887,-0.03631588386851063,-0.015128707568374651,-0.010383162313666462,-0.023095071790098613,0.0015919755999609984,0.003523443554308482,-0.0019647276937230793,0.009316885233404112,0.002451223469862164,0.5029676188683152,0.5000365993160032
hors_echantillon,20,1,5,best,80707,73675,7032,234,168,0.5100345939624323,1.3458703766542246,0.5113403461146929,0.001305752152260611,0.012256940208131466,-0.01095118805587085,-0.01653077729345743,-0.0054478290396509305,0.002810559161691653,-0.021091507103129112,-0.0008108690086125869,-0.02096757718514837,-0.03170378626981176,-0.010392545057006307,-0.00824440143381548,-0.0206222615261177,0.003736611750930381,0.003523443554308482,-0.0019647276937230793,0.009316885233404112,0.002451223469862164,0.5029676188683152,0.5000365993160032
hors_echantillon,20,1,10,first,80707,72190,8517,232,168,0.5093984986330724,1.4357944313616844,0.5100152375675301,0.000616738934457681,0.011986750111957933,-0.011370011177500252,-0.016885718642075862,-0.005997199151977941,0.0027985995279942396,-0.021467180625549538,-0.0012728417294509652,-0.021807312740181602,-0.03250432905950929,-0.011532643151917417,-0.009099700496096135,-0.021592541435769753,0.004164760992349384,0.003461186289536272,-0.0021191924009209308,0.009180808530247315,0.002451223469862164,0.5016871968631392,0.49798193542658903
hors_echantillon,20,1,10,vwap,80707,72190,8517,232,168,0.5114242454548185,1.4357944313616844,0.5100152375675301,-0.001409007887288321,0.011966237686228301,-0.013375245573516619,-0.018744824101571515,-0.00789096568769678,0.0028112472497156286,-0.023518047198687067,-0.0032324439483461687,-0.025555003394878636,-0.035957863438451886,-0.015210575742390969,-0.01105032440777577,-0.024579095179051755,0.0011300215351988364,0.003461186289536272,-0.0021191924009209308,0.009180808530247315,0.002451223469862164,0.5016871968631392,0.49798193542658903
hors_echantillon,20,1,10,best,80707,72190,8517,232,168,0.5088737323467156,1.4357944313616844,0.5100152375675301,0.001141505220814525,0.011984457679032405,-0.010842952458217878,-0.016257451594575808,-0.0053574502882561,0.0028022714313800223,-0.020953369900598703,-0.0007325350158370533,-0.020817475208908344,-0.03133877568332212,-0.010256335699006169,-0.008584417953001557,-0.022048855103632112,0.0036299751890049767,0.003461186289536272,-0.0021191924009209308,0.009180808530247315,0.002451223469862164,0.5016871968631392,0.49798193542658903
hors_echantillon,20,1,20,first,80707,70154,10553,234,168,0.5068202623796249,1.4313937908030903,0.5080537104085298,0.0012334480289049796,0.011577022580762921,-0.010343574551857936,-0.01608584191536809,-0.004435942381410593,0.0029290999018647,-0.020911581064954613,0.000224431961238742,-0.019952987509663216,-0.031009891638542543,-0.008560193575657855,-0.00785073018624105,-0.021159532403818702,0.004758650309517585,0.0027989443896575253,-0.002923987643470739,0.00886764978668305,0.002451223469862164,0.500318757102282,0.4984286413201736
hors_echantillon,20,1,20,vwap,80707,70154,10553,234,168,0.5088706589322756,1.4313937908030903,0.5080537104085298,-0.0008169485237458054,0.011557728496044648,-0.012374677019790451,-0.01820375081912892,-0.006754716666545695,0.0028135181210193236,-0.022525671804474706,-0.0022236822351061943,-0.02377786707781163,-0.03523730642882493,-0.012961987187559417,-0.009772507666515945,-0.02311473750410032,0.00333292751717023,0.0027989443896575253,-0.002923987643470739,0.00886764978668305,0.002451223469862164,0.500318757102282,0.4984286413201736
hors_echantillon,20,1,20,best,80707,70154,10553,234,168,0.5063152068857086,1.4313937908030903,0.5080537104085298,0.0017385035228212292,0.011573814491704021,-0.009835310968882785,-0.015650432853382946,-0.004240670848750414,0.00280590285324724,-0.019958830350845842,0.0002882084130802747,-0.01899115556210118,-0.030273036957575248,-0.008147865180402817,-0.007309350097214778,-0.02073545238141599,0.00590640244728486,0.0027989443896575253,-0.002923987643470739,0.00886764978668305,0.002451223469862164,0.500318757102282,0.4984286413201736
hors_echantillon,20,1,30,first,80707,67377,13330,234,168,0.5062947262382045,1.0760200068272556,0.5069682532614987,0.0006735270232942988,0.011288571426551397,-0.010615044403257091,-0.016539239880797627,-0.0049095178457808945,0.0029855448970573365,-0.021386700876004427,0.00015661206949024384,-0.020508861957389837,-0.03216048338537796,-0.009438756342802829,-0.00705722232390687,-0.021884414236937814,0.0056889860662805965,0.0007803325442414344,-0.005580834593998396,0.00744248162371577,0.002451223469862164,0.501187440366418,0.49581391848635614
hors_echantillon,20,1,30,vwap,80707,67377,13330,234,168,0.5081939415840145,1.0760200068272556,0.5069682532614987,-0.0012256883225158699,0.011265923256016766,-0.012491611578532633,-0.018150956058888834,-0.006557671648903233,0.00295416485195797,-0.023150050840497823,-0.0018331723165674416,-0.024047308414057063,-0.034924182697190845,-0.012559549517680324,-0.00891099166462418,-0.022841610150978256,0.004802668154017002,0.0007803325442414344,-0.005580834593998396,0.00744248162371577,0.002451223469862164,0.501187440366418,0.49581391848635614
hors_echantillon,20,1,30,best,80707,67377,13330,234,168,0.5057929704228579,1.0760200068272556,0.5069682532614987,0.0011752828386407891,0.011286165263814603,-0.010110882425173807,-0.015838677788614003,-0.004126437266949701,0.0029473024820747856,-0.020744562692208646,0.000522797841861029,-0.019553839494503532,-0.030527340109216546,-0.007995378682569998,-0.0065730615417001785,-0.020411477716613512,0.007310180930449243,0.0007803325442414344,-0.005580834593998396,0.00744248162371577,0.002451223469862164,0.501187440366418,0.49581391848635614
hors_echantillon,20,1,60,first,80707,58710,21997,225,168,0.5069205608872134,1.1464656787600067,0.5083461079884176,0.0014255471012042248,0.010527462936997037,-0.009101915835792805,-0.015254575028737194,-0.003019791902820616,0.0031130925823228553,-0.02033375626053109,0.0021299245889454827,-0.017590009849733128,-0.029491911910770097,-0.0058750180610095785,-0.005144098091771069,-0.019758182602159977,0.010874676682998387,-0.0022357494390756825,-0.009488065947806266,0.0054624488650319636,0.002451223469862164,0.5054118327196737,0.5008141436949328
hors_echantillon,20,1,60,vwap,80707,58710,21997,225,168,0.5088066662557439,1.1464656787600067,0.5083461079884176,-0.00046055826732623826,0.010500330724071418,-0.010960888991397652,-0.017424817960593544,-0.004521562025793188,0.0032386835098554205,-0.022645853510437082,0.0007240755276417769,-0.021106761617201323,-0.03368796109984861,-0.008670957063932007,-0.006948497252606809,-0.02162318688160297,0.008032277662634353,-0.0022357494390756825,-0.009488065947806266,0.0054624488650319636,0.002451223469862164,0.5054118327196737,0.5008141436949328
hors_echantillon,20,1,60,best,80707,58710,21997,225,168,0.5064828367575797,1.1464656787600067,0.5083461079884176,0.0018632712308380246,0.010525293531818846,-0.008662022300980815,-0.015105840981283697,-0.0022746092240825497,0.003223604846058813,-0.02029258395820256,0.0029685393562409283,-0.016754131692536815,-0.029265254176752284,-0.00440855522501806,-0.004715153964112015,-0.0194542589884859,0.010506555284406869,-0.0022357494390756825,-0.009488065947806266,0.0054624488650319636,0.002451223469862164,0.5054118327196737,0.5008141436949328
hors_echantillon,5,6,0,first,13283,12029,1254,48,164,0.4951582778100092,1.4098428797073739,0.48923435032005985,-0.005923927489949292,0.012111491346629148,-0.018035418836578443,-0.03095901749950378,-0.006214614999397694,0.006412618927899535,-0.04117174086946883,0.005100903196311943,-0.03555390037644711,-0.06131945028907254,-0.012197817995801047,-0.026279001701236333,-0.04976774631396862,-0.005076248908595238,-0.002835845261870589,-0.015935839982466865,0.008976562474864962,-0.005342445205554778,0.48817381692554723,0.5392345624161702
hors_echantillon,5,6,0,vwap,13283,12029,1254,48,164,0.49688034461251224,1.4098428797073739,0.48923435032005985,-0.007645994292452374,0.012089954684014697,-0.019735948976467063,-0.032329495572684636,-0.00762987289265138,0.006353634768886071,-0.04265945990782179,0.0031875619548876605,-0.03877622919008259,-0.06376707690175686,-0.014955092269196014,-0.028198553667640878,-0.051725120256400664,-0.006507622308148133,-0.002835845261870589,-0.015935839982466865,0.008976562474864962,-0.005342445205554778,0.48817381692554723,0.5392345624161702
hors_echantillon,5,6,0,best,13283,12029,1254,48,164,0.49449145315764403,1.4098428797073739,0.48923435032005985,-0.005257102837584164,0.012106062715792504,-0.01736316555337667,-0.030298864401025558,-0.00514887826387391,0.00638087191792626,-0.040384946389513975,0.005658615282760633,-0.034274083487046775,-0.05973816478345341,-0.01017289793238652,-0.025606417763011338,-0.049392311393035196,-0.0035147057895021107,-0.002835845261870589,-0.015935839982466865,0.008976562474864962,-0.005342445205554778,0.48817381692554723,0.5392345624161702
hors_echantillon,5,6,1,first,13283,11977,1306,48,164,0.49457398126639396,1.3913333889955748,0.49002254320781496,-0.004551438058578944,0.012049085182154891,-0.016600523240733838,-0.02984673611434925,-0.0036836574046194017,0.006621448591869877,-0.04049028944518061,0.007289242963712941,-0.03276701030828359,-0.05838979619874068,-0.0071885779607085455,-0.02602447953395735,-0.05044942895060873,-0.0027560192711680066,-0.001563344460997032,-0.014935058362488946,0.010125985333647038,-0.005342445205554778,0.48770453338100267,0.5383956100776986
hors_echantillon,5,6,1,vwap,13283,11977,1306,48,164,0.49647162356089886,1.3913333889955748,0.49002254320781496,-0.006449080353083873,0.01203406184442187,-0.018483142197505742,-0.031719305329586146,-0.006128354793309175,0.006555269793276743,-0.04213413949751334,0.005167855102501853,-0.03634795584000828,-0.06198889345566151,-0.01191602909054286,-0.028056490384562163,-0.05165511533018232,-0.006148806808459382,-0.001563344460997032,-0.014935058362488946,0.010125985333647038,-0.005342445205554778,0.48770453338100267,0.5383956100776986
hors_echantillon,5,6,1,best,13283,11977,1306,48,164,0.49402635816713697,1.3913333889955748,0.49002254320781496,-0.004003814959322026,0.012045252468266134,-0.016049067427588156,-0.029246393501849235,-0.0036933508819202315,0.00664313914156161,-0.040017091758454235,0.007918956903277919,-0.03171303643655805,-0.057970852328962624,-0.007272174005648999,-0.025433507078513013,-0.04916175426912164,-0.0034770184157567516,-0.001563344460997032,-0.014935058362488946,0.010125985333647038,-0.005342445205554778,0.48770453338100267,0.5383956100776986
hors_echantillon,5,6,2,first,13283,11952,1331,48,164,0.4937941217871486,1.3596050870147256,0.4897925033467202,-0.00400161844042838,0.012006769782884738,-0.016008388223313116,-0.028440446663188255,-0.0032199085505739593,0.006531232471357691,-0.039572660391673196,0.007555883945046964,-0.03164958482699035,-0.05612089445827835,-0.00640732147540517,-0.02670897315067451,-0.04927869866447979,-0.004162069939099487,-0.0010556732368025503,-0.01406568070983733,0.010641638646905826,-0.005342445205554778,0.48697491027760326,0.534832694059324
hors_echantillon,5,6,2,vwap,13283,11952,1331,48,164,0.49552600168925354,1.3596050870147256,0.4897925033467202,-0.005733498342533274,0.011987562943152395,-0.017721061285685666,-0.03019648155586488,-0.005211478776605774,0.006293666643760157,-0.04042821102823102,0.004986088456859689,-0.03491741407645153,-0.059495486270181946,-0.010206875827529664,-0.02873798029233177,-0.05180456458663429,-0.005827467155986488,-0.0010556732368025503,-0.01406568070983733,0.010641638646905826,-0.005342445205554778,0.48697491027760326,0.534832694059324
hors_echantillon,5,6,2,best,13283,11952,1331,48,164,0.49324269366890067,1.3596050870147256,0.4897925033467202,-0.003450190322180382,0.012002814364651232,-0.015453004686831608,-0.027997657579290614,-0.002654786946632001,0.0063690369987673716,-0.03843208588589833,0.0075260765122351116,-0.03058514017665531,-0.05541599740779081,-0.0052321948932633035,-0.026103065842000863,-0.049205988875204054,-0.0029249632084173667,-0.0010556732368025503,-0.01406568070983733,0.010641638646905826,-0.005342445205554778,0.48697491027760326,0.534832694059324
hors_echantillon,5,6,3,first,13283,11901,1382,48,164,0.4938994237268885,1.0315099571464583,0.4902109066465003,-0.0036885170803882036,0.011949128153236278,-0.015637645233624483,-0.027666022289078215,-0.002979707558254709,0.006293555473769752,-0.03834439388190128,0.007069103414652316,-0.030913689829698807,-0.054864967011715816,-0.005980711057938438,-0.026123347578947805,-0.04863283068742337,-0.004427406301089783,-0.0006153665297933598,-0.013767679267544094,0.01140653504969246,-0.005342445205554778,0.48697076002256623,0.5344747261697587
hors_echantillon,5,6,3,vwap,13283,11901,1382,48,164,0.49542614292638343,1.0315099571464583,0.4902109066465003,-0.005215236279883121,0.011935882120643414,-0.017151118400526532,-0.028871073788241188,-0.004737516008154521,0.006318914834670982,-0.03994936201317842,0.005647125212125351,-0.03380449768375317,-0.05693061829073539,-0.009382170057097336,-0.027357700704040276,-0.05171865989907898,-0.004866554194750061,-0.0006153665297933598,-0.013767679267544094,0.01140653504969246,-0.005342445205554778,0.48697076002256623,0.5344747261697587
hors_echantillon,5,6,3,best,13283,11901,1382,48,164,0.4933812021690194,1.0315099571464583,0.4902109066465003,-0.00317029552251911,0.011945399177200826,-0.015115694699719934,-0.02700306043600947,-0.0025806198513557066,0.0063493656199387445,-0.03802380281266891,0.007792413413229039,-0.029912723097202526,-0.053627097183251475,-0.00504773226036355,-0.02562097813313927,-0.049966862617942066,-0.003014894387506833,-0.0006153665297933598,-0.013767679267544094,0.01140653504969246,-0.005342445205554778,0.48697076002256623,0.5344747261697587
hors_echantillon,5,6,5,first,13283,11793,1490,48,164,0.4917770931360045,1.5072500635970492,0.4874077842788095,-0.004369308857194947,0.011865125796192555,-0.016234434653387503,-0.028844032001524914,-0.004634043855070412,0.006210562809116932,-0.038641751035789075,0.0061728817290140695,-0.03223406228295779,-0.05738451608269247,-0.009256915730454939,-0.0235850381553502,-0.047681555193954166,-0.0009802002380746842,-0.002062307048266439,-0.015203497708818733,0.010106710583163822,-0.005342445205554778,0.48561812114445796,0.5335996805677913
hors_echantillon,5,6,5,vwap,13283,11793,1490,48,164,0.49404478364341176,1.5072500635970492,0.4874077842788095,-0.0066369993646022835,0.011852172568058865,-0.018489171932661155,-0.03163993718539301,-0.005988797837793576,0.006389802071298092,-0.041543172195297504,0.0045648283299751895,-0.03654730811413002,-0.06269426791844175,-0.011648696712104157,-0.02544473686110699,-0.04782757930706183,-0.0029439670664073783,-0.002062307048266439,-0.015203497708818733,0.010106710583163822,-0.005342445205554778,0.48561812114445796,0.5335996805677913
hors_echantillon,5,6,5,best,13283,11793,1490,48,164,0.4913046468727211,1.5072500635970492,0.4874077842788095,-0.0038968625939116357,0.011861451348099811,-0.015758313942011444,-0.029017709400535774,-0.0033184048151254815,0.006403413093402256,-0.038861421908401805,0.007344794024378921,-0.03131831416649956,-0.05773971248664724,-0.006507523301760098,-0.023032473402294695,-0.04585916304242154,-0.0004544471761654804,-0.002062307048266439,-0.015203497708818733,0.010106710583163822,-0.005342445205554778,0.48561812114445796,0.5335996805677913
hors_echantillon,5,6,10,first,13283,11454,1829,47,164,0.4915936275809674,1.6198707874978173,0.4850707176532216,-0.006522909927745764,0.011577165904044735,-0.0181000758317905,-0.030289937229642655,-0.006811536761978101,0.006150641570199628,-0.04029120018784714,0.004091048524266134,-0.03597203189483145,-0.06061698715049865,-0.013529651334413589,-0.024147234619473056,-0.04746706302045081,-0.002355434113182405,-0.002431795692280592,-0.015527486022650382,0.009500444074869187,-0.005342445205554778,0.4836146006646849,0.5369057245086534
hors_echantillon,5,6,10,vwap,13283,11454,1829,47,164,0.494230571689997,1.6198707874978173,0.4850707176532216,-0.00915985403677545,0.0115515702971586,-0.020711424333934043,-0.033580222571271495,-0.008531186985600125,0.00639047544067867,-0.043767854070551504,0.002345005402683415,-0.04094929934173123,-0.06650784247630756,-0.01676596252694349,-0.02680109614485113,-0.04908357060189284,-0.005517957672600592,-0.002431795692280592,-0.015527486022650382,0.009500444074869187,-0.005342445205554778,0.4836146006646849,0.5369057245086534
hors_echantillon,5,6,10,best,13283,11454,1829,47,164,0.4910713910966388,1.6198707874978173,0.4850707176532216,-0.0060006734434171404,0.011574054771884114,-0.017574728215301254,-0.030424344614555877,-0.005285748555760617,0.006441173459001559,-0.04081407318382879,0.005664616753226288,-0.034964463240950726,-0.060648398024500824,-0.010443661207261182,-0.023551037743857813,-0.04609097384355117,-0.0017598978553615484,-0.002431795692280592,-0.015527486022650382,0.009500444074869187,-0.005342445205554778,0.4836146006646849,0.5369057245086534
hors_echantillon,5,6,20,first,13283,11057,2226,48,162,0.4873446063610835,1.6310029845346838,0.48186669078411865,-0.005477915576964819,0.011174815914008158,-0.01665273149097297,-0.028785416555918972,-0.004477907598090287,0.0062175172113301865,-0.039085138915109785,0.005779675933163839,-0.03340437853950594,-0.057836203633250725,-0.009022324914346775,-0.028050710841710177,-0.050813011709669204,-0.006069891782353329,-0.0032566507841063626,-0.01730233735380121,0.009763761864060248,-0.005342445205554778,0.4811634280636993,0.5408415150373591
hors_echantillon,5,6,20,vwap,13283,11057,2226,48,162,0.4892032545242616,1.6310029845346838,0.48186669078411865,-0.007336563740142894,0.011146093118479191,-0.01848265685862208,-0.030888043505905325,-0.007316685516652326,0.006272360234491721,-0.041112934429011,0.004147620711766841,-0.03693950425976983,-0.06177085611737823,-0.014434597537087018,-0.029460293935185417,-0.05194527727016442,-0.007405899356496172,-0.0032566507841063626,-0.01730233735380121,0.009763761864060248,-0.005342445205554778,0.4811634280636993,0.5408415150373591
hors_echantillon,5,6,20,best,13283,11057,2226,48,162,0.48684749409030476,1.6310029845346838,0.48186669078411865,-0.00498080330618612,0.011170199680358633,-0.016151002986544746,-0.028463419451792718,-0.004890498303740764,0.00623749036338355,-0.03865547227543825,0.006353466302348759,-0.03243058065720505,-0.057343707621701205,-0.00977710285862616,-0.027536349996395305,-0.050030061330600416,-0.005743284945563138,-0.0032566507841063626,-0.01730233735380121,0.009763761864060248,-0.005342445205554778,0.4811634280636993,0.5408415150373591
hors_echantillon,5,6,30,first,13283,10479,2804,47,162,0.4859457045688901,1.2827559881668098,0.48182078442599485,-0.004124920142895314,0.010967238407798341,-0.015092158550693653,-0.028456233271267402,-0.003178035116883337,0.006366752410004538,-0.038062997098524745,0.00787867999713744,-0.030371836282400207,-0.057299948491947326,-0.006442483317787639,-0.02078617071437893,-0.04633798476080742,0.0024445869669618885,-0.004305063526147188,-0.018819820984516625,0.009597509661263227,-0.005342445205554778,0.48208682901999994,0.5388405345173681
hors_echantillon,5,6,30,vwap,13283,10479,2804,47,162,0.4871494957413175,1.2827559881668098,0.48182078442599485,-0.005328711315322629,0.01094806148645452,-0.016276772801777143,-0.028960750718179145,-0.003545531891495026,0.006437927944249107,-0.03950440815909599,0.006950862555541705,-0.032677881201360795,-0.058385831908598695,-0.007079551452249882,-0.021802109142961656,-0.04671240394588116,0.0022354596096366077,-0.004305063526147188,-0.018819820984516625,0.009597509661263227,-0.005342445205554778,0.48208682901999994,0.5388405345173681
hors_echantillon,5,6,30,best,13283,10479,2804,47,162,0.4854205299088654,1.2827559881668098,0.48182078442599485,-0.0035997454828704963,0.010961507030896545,-0.01456125251376704,-0.02714017617471863,-0.0019110961945404401,0.006451285215956987,-0.037837080059517636,0.008714575031983553,-0.029334769250592585,-0.05508435987959894,-0.003845923524862372,-0.020214314738131692,-0.04527728634881986,0.003908919085107065,-0.004305063526147188,-0.018819820984516625,0.009597509661263227,-0.005342445205554778,0.48208682901999994,0.5388405345173681
hors_echantillon,5,6,60,first,13283,9004,4279,47,161,0.4916790880880275,1.3617281208351844,0.49333629498000886,0.0016572068919813406,0.010333578229790696,-0.00867637133780935,-0.02288053505660442,0.005808882891799463,0.007362913173855228,-0.03524129468751544,0.017888552011896743,-0.017283172158681036,-0.045970718792288257,0.011365079365943461,-0.011354514210018037,-0.03801088241248607,0.013280197186922927,-0.004926051904702916,-0.023285703187460823,0.011080201354231496,-0.005342445205554778,0.4940722284190068,0.5525082359739891
hors_echantillon,5,6,60,vwap,13283,9004,4279,47,161,0.4928363025613281,1.3617281208351844,0.49333629498000886,0.0004999924186807576,0.010300445718314457,-0.009800453299633693,-0.023627742069607216,0.003918154005977308,0.007121943225317578,-0.035495972371259246,0.015895065771991856,-0.01947870699793651,-0.04744757676219314,0.007719939291190412,-0.012164257015950156,-0.038745346789465486,0.013513259271778778,-0.004926051904702916,-0.023285703187460823,0.011080201354231496,-0.005342445205554778,0.4940722284190068,0.5525082359739891
hors_echantillon,5,6,60,best,13283,9004,4279,47,161,0.4912202098377056,1.3617281208351844,0.49333629498000886,0.0021160851423034253,0.010329608342365511,-0.008213523200062078,-0.022102087768638666,0.005509077090854387,0.007110262695784898,-0.03386689966258809,0.01743985326246393,-0.01637628586900052,-0.04440864731182891,0.010891211164307548,-0.010918513314458414,-0.03748395383900274,0.014715673824544731,-0.004926051904702916,-0.023285703187460823,0.011080201354231496,-0.005342445205554778,0.4940722284190068,0.5525082359739891
hors_echantillon,10,6,0,first,32080,29504,2576,78,165,0.49836590346874327,1.3802874186550975,0.49128931670281994,-0.007076586765923266,0.012064210052553282,-0.019140796818476552,-0.02763584785179027,-0.01023755508688168,0.004462034336362371,-0.035239533463928364,-0.0030420601730247396,-0.03749934870893534,-0.05404472882052605,-0.01991215129388642,-0.02327144582222722,-0.03665322366389272,-0.01039616285555549,-0.00414218628582151,-0.012684035412314302,0.004767768650362531,-0.004543967024370135,0.491741205578425,0.4479101846159704
hors_echantillon,10,6,0,vwap,32080,29504,2576,78,165,0.5000894347810828,1.3802874186550975,0.49128931670281994,-0.00880011807826285,0.012043325219887812,-0.02084344329815066,-0.029539983938184945,-0.012126955108135593,0.004351505725891855,-0.03654339973313839,-0.005143486863162936,-0.04069929699109887,-0.05767110684456882,-0.023616469012478294,-0.024799733257014712,-0.03782306306123386,-0.011718035639722802,-0.00414218628582151,-0.012684035412314302,0.004767768650362531,-0.004543967024370135,0.491741205578425,0.4479101846159704
hors_echantillon,10,6,0,best,32080,29504,2576,78,165,0.4977817292612086,1.3802874186550975,0.49128931670281994,-0.006492412558388687,0.012059316137402713,-0.0185517286957914,-0.02719035142066082,-0.0098329559859147,0.004339369103448193,-0.034207896967408544,-0.00289556042417426,-0.03638727964965437,-0.05360854949732618,-0.019319680822870774,-0.022626942579943337,-0.0357191025315938,-0.009469988242678449,-0.00414218628582151,-0.012684035412314302,0.004767768650362531,-0.004543967024370135,0.491741205578425,0.4479101846159704
hors_echantillon,10,6,1,first,32080,29409,2671,78,165,0.4975961806972559,1.353157196776497,0.49104015777483084,-0.006556022922425109,0.012014790848201099,-0.01857081377062621,-0.027076803328074196,-0.009793350254791028,0.004484199241158414,-0.03474951998560265,-0.0023921075556497737,-0.036441157682119696,-0.05315067066178937,-0.01909294278986703,-0.02293315002676898,-0.03646977869520093,-0.009486879877994734,-0.003568298431523307,-0.012055507905246727,0.0053694545093783625,-0.004543967024370135,0.4909283291826044,0.4468530991772797
hors_echantillon,10,6,1,vwap,32080,29409,2671,78,165,0.4997059216791883,1.353157196776497,0.49104015777483084,-0.008665763904357502,0.011997637927925181,-0.02066340183228268,-0.0292465503641716,-0.011976633699604448,0.0043696871516899684,-0.036428955697433006,-0.004897847967132357,-0.040381587042599545,-0.05717678401396623,-0.023270555484089104,-0.02524260235371289,-0.03879511620417868,-0.012513563436664607,-0.003568298431523307,-0.012055507905246727,0.0053694545093783625,-0.004543967024370135,0.4909283291826044,0.4468530991772797
hors_echantillon,10,6,1,best,32080,29409,2671,78,165,0.49709599666310994,1.353157196776497,0.49104015777483084,-0.006055838888279091,0.012011418208815215,-0.018067257097094308,-0.026773739112441186,-0.009404930528416526,0.004382593683588944,-0.033879376910057823,-0.002255137284130789,-0.035488104414349256,-0.052433721941391113,-0.018245784887093733,-0.0223952721607644,-0.03597440310625503,-0.00961757973227833,-0.003568298431523307,-0.012055507905246727,0.0053694545093783625,-0.004543967024370135,0.4909283291826044,0.4468530991772797
