hour,rank,wallet,name,pseudonym,pnl,pnl_incl_rebate,fees,rebate_est,volume,n_markets,n_trades,win_rate,taker_share,first_t_rel_median,t_rel_median,assets
2026-09-23 21:00:00+00:00,11,0x04c0923c25151ae5b364aa7c093e71896da1b6a2,lkjhsdfowefh,Equal-Crayon-Subsidy,498.7945769916794,498.7945769916794,19.43662,0.0,599.9999990083206,3,3,1.0,1.0,44.0,44.0,btc
2026-09-23 21:00:00+00:00,12,0x3725d52f3c252e8374999cc8617292ea2608ad88,almach,Rural-Wharf-Parable,482.24339101313296,518.1453468877277,28.28444,35.90195587459462,6220.133209986867,21,237,0.47619047619047616,0.12528140052433914,50.0,133.0,"btc,eth"
2026-09-23 21:00:00+00:00,13,0xa82365c8e854728c472812fba6202ca125386215,mihaXd,Monthly-Lollipop,476.59501203455716,480.2592806785712,52.60363,3.6642686440140255,3368.6611989756625,8,71,0.625,0.7541892891322922,50.0,85.0,btc
2026-09-23 21:00:00+00:00,14,0x941743de228c1339b996ae09cc84bd8179d86e5e,0x941743De228c1339B996ae09cc84BD8179D86e5e-1780214631894,Agitated-Destination,472.55853800132587,494.5430646515384,0.0,21.98452665021253,3699.404750998674,12,160,0.6666666666666666,0.0,31.5,166.5,btc
2026-09-23 21:00:00+00:00,15,0xaa1a4f31c010d4a63fc49770d4ca2d69ea370602,hdueilqhsdn,Downright-Scheduling,456.2905580024433,492.62686160470093,0.0,36.33630360225766,6488.580601997557,12,407,0.5833333333333334,0.0,18.0,149.0,btc
2026-09-23 21:00:00+00:00,16,0x3089fcf3fe5b67ec287654b4d627bcd1d51135e4,13897651,Favorable-Idea-Chance,455.2765190116204,455.2765190116204,38.24281,0.0,1142.4074939883797,11,100,0.8181818181818182,1.0,-29.0,-15.0,btc
2026-09-23 21:00:00+00:00,17,0xbc5887953750f812be60e57ba6e178c847d65e72,1000monkeys,Ill-Informed-Full,439.19603099677073,463.26464037813224,0.0,24.068609381361508,3851.1675010032295,12,526,0.6666666666666666,0.0,-24.5,110.0,btc
2026-09-23 21:00:00+00:00,18,0xac37a8cd31274e19d0d2b177825057e7ecb5b46b,,,429.2014300637682,429.2014300637682,25.41357,0.0,654.6149999919538,1,2,1.0,1.0,134.0,159.0,btc
2026-09-23 21:00:00+00:00,19,0x21f4c1a1be34a39a7bc20985df4b7e5a39fb691d,CrouchPredictions,Vague-Hourglass,407.6962160032279,497.4038009876032,4.41873,89.70758498437527,19659.10370499677,16,2316,0.8125,0.0169432952794809,7.5,154.0,btc
2026-09-23 21:00:00+00:00,20,0xe29042f5d913dcc4015aab3455c13c58514ca33f,stepahead,Windy-Turban,369.55328800467885,407.7994695159318,0.0,38.24618151125294,6552.474279995321,12,935,0.75,0.0,-27.0,109.0,btc
2026-09-23 22:00:00+00:00,1,0xa8278bd8002eddb9b26deb70d8331c23da45f959,JeroHJ,Imperfect-Deposition,2591.090427097918,2591.090427097918,150.96119000000002,0.0,25037.14251890208,8,24,1.0,1.0,169.5,185.0,btc
2026-09-23 22:00:00+00:00,2,0x987d5f59b2c190a860ff80d62105c6af3953c90b,greatrise,Nice-Laundry,894.113437042335,894.1738036015169,27.04843,0.06036655918182314,537.6185709576649,16,22,0.375,0.9885447204902946,58.5,81.0,"btc,eth"
2026-09-23 22:00:00+00:00,3,0x4715177a5cd9a181a07014ac00de39d5e0ce4e3b,,,757.2276810602323,757.2276810602323,104.72022,0.0,6123.0573929628235,9,25,0.8888888888888888,1.0,52.0,160.0,"btc,sol"
2026-09-23 22:00:00+00:00,4,0x8ac8617241fbd47d189a512516206c2b9a1b47ab,Oussou931,Enchanted-Troop,726.5017589940489,726.5017589940489,105.54069000000001,0.0,2880.000000005951,11,15,0.6363636363636364,1.0,41.0,44.0,btc
2026-09-23 22:00:00+00:00,5,0x21a1e624a7153831c2c36848c67a21da33ecca28,Nat26,Barren-Quiver,523.5301139543158,523.5301139543158,72.12225,0.0,2872.3641999486563,3,6,1.0,1.0,-14.0,49.5,btc
2026-09-23 22:00:00+00:00,6,0x42811a04202d471323a87c33885677187aff1a5a,traderoffical,Blank-Relation-Leisure,467.3670350026474,468.28496366015435,13.947770000000002,0.9179286575070196,1091.7173239973524,4,25,0.5,0.7970392892671228,368.0,467.0,btc
2026-09-23 22:00:00+00:00,7,0x71246529fd8c3887724b178844ba1bb94defcc9c,Understandable98,Pointed-Dose-Formamide,458.3478379261435,458.3478379261435,185.77789,0.0,8797.169199662563,4,10,0.5,1.0,51.0,200.0,btc
2026-09-23 22:00:00+00:00,8,0xb55fa1296e6ec55d0ce53d93b9237389f11764d4,0xb55fa1296E6ec55D0cE53d93B9237389f11764d4-1777575277609,Lively-Authenticity,455.1052699884635,455.40898718558907,247.85335,0.3037171971255987,9841.553783011537,18,261,0.6111111111111112,0.9947721669632276,31.5,166.0,"btc,eth,sol"
2026-09-23 22:00:00+00:00,9,0x0ca4e9d27ff826a109ecbf74754fb66b93f277a6,GoodFallen,Blue-Smith,405.8979899974182,410.56791327711164,91.40671999999999,4.669923279693403,3731.270083002582,11,240,0.7272727272727273,0.8057507050206447,7.0,169.5,btc
2026-09-23 22:00:00+00:00,10,0x8b785dada86cdd3b9f729c61ef9313161d58c095,simon8445,Slushy-Teriyaki,396.11545000234815,402.1260079780988,0.0,6.010557975750653,869.5998509976519,30,104,0.6,0.0,-19.0,-10.0,"btc,eth,sol"
2026-09-23 22:00:00+00:00,11,0x9412cdfc1e3171e1aabb013d0f494986445d0cd0,gansinimen,Svelte-Chicory,349.2079550019764,350.070105217467,11.90905,0.8621502154906006,832.1620609980235,5,29,1.0,0.796035929835034,121.0,203.0,btc
2026-09-23 22:00:00+00:00,12,0x629da223adfc9957329e02de95ae3d263f92756c,jackinv1lvl2,Near-Failure,336.4861670063023,336.8643655019242,10.882530000000001,0.37819849562191193,450.8236069936977,12,51,0.5833333333333334,0.9221817436891939,144.5,286.0,"btc,eth,sol"
2026-09-23 22:00:00+00:00,13,0x0bf96a1c55e6f47ea84335bc3fc08a89653efd90,alboto,Polite-Promenade,322.4416100165589,327.4118537088112,0.0,4.970243692252286,697.9991819834411,8,41,0.75,0.0,-23.5,-19.0,btc
2026-09-23 22:00:00+00:00,14,0x5380555499c258e06330d364f3828079951ed4b3,rear,Jittery-Cofactor,305.98473398832715,305.98473398832715,5.42239,0.0,107.14480001167286,2,2,1.0,1.0,429.0,429.0,"btc,eth"
2026-09-23 22:00:00+00:00,15,0x4228048ea2f8f571ff2777cc32baee584c5134cb,trinity42,Mountainous-Buy,290.80952800695746,290.80952800695746,11.28253,0.0,313.95239999544253,14,23,0.7857142857142857,1.0,52.5,67.0,"btc,eth"
2026-09-23 22:00:00+00:00,16,0xfc1cc1371716470b3ba6f53a234f737842c1511a,GAMLL,Rusty-Email-Robotics,290.3475040100465,290.3475040100465,21.47428,0.0,656.6883979899535,12,26,0.5833333333333334,1.0,-17.5,-3.0,"btc,eth"
2026-09-23 22:00:00+00:00,17,0xc53375ff94e96100f2b30a4b5775db35218d69a9,dangerously-skip-permissions,Lone-Easel-Election,284.90485400283706,290.2241228488622,125.2909,5.319268846025138,4848.807080997163,11,383,0.5454545454545454,0.8249233539678458,8.0,152.0,btc
2026-09-23 22:00:00+00:00,18,0x48ac40fc545cf327edd5365435c3a9f385614a7e,BoneOhio,Warlike-Fallingout,270.75165501036787,271.9750456723788,15.26506,1.2233906620109434,23782.320120989632,15,116,0.8666666666666667,0.6993911995706751,184.0,260.0,"btc,eth,sol"
2026-09-23 22:00:00+00:00,19,0x03f1a9997a7207f03b32c7e203fc88ff67c4e633,pipi5673,Late-Sniffle-Antiquity,266.64073000234544,266.64073000234544,8.67532,0.0,203.8380999976546,2,14,0.5,1.0,208.5,206.5,btc
2026-09-23 22:00:00+00:00,20,0xd84403efd50b49a1d8a7181627e00307e6ea5908,FairValueMachine,Sparkling-Daikon,259.18947099681316,262.41529606191693,57.31014,3.225825065103792,2433.776609003187,10,157,0.6,0.7566082249251483,13.0,173.0,btc
2026-09-23 23:00:00+00:00,1,0x64071a44d1f42709c82934bbefe3f292661493aa,smash-to-net,Rotten-Democracy,2906.8593539768026,2906.8593539768026,404.1144,0.0,11809.664067023197,5,247,0.8,1.0,56.0,73.0,btc
2026-09-23 23:00:00+00:00,2,0x074a3a0ffc6e1077a9d7fcbd774029e0cc6ef0e0,ox123bs,Colorless-Discussion-Steamroller,2403.956344023495,2423.6440692444367,286.0932,19.68772522094174,12495.572300037817,5,517,0.8,0.7698528061816398,58.0,67.0,btc
2026-09-23 23:00:00+00:00,3,0x9595b9d67a821bebac4627a1f5c9a5540dc42008,ghuhkhh6769vggvuyyug.,Mundane-Junker-Penicillin,2195.8126500193716,2203.800659559172,328.67766,7.988009539800248,10774.551581980628,5,352,0.8,0.9047944655331833,58.0,77.0,btc
2026-09-23 23:00:00+00:00,4,0xa8278bd8002eddb9b26deb70d8331c23da45f959,JeroHJ,Imperfect-Deposition,1775.6713219904211,1775.6713219904211,119.54452,0.0,21999.999814009578,7,22,1.0,1.0,181.0,182.5,btc
2026-09-23 23:00:00+00:00,5,0x8ac8617241fbd47d189a512516206c2b9a1b47ab,Oussou931,Enchanted-Troop,945.9171490604722,945.9171490604722,107.31642000000001,0.0,3249.8834889395275,12,21,0.6666666666666666,1.0,33.0,49.0,btc
2026-09-23 23:00:00+00:00,6,0xf03b3be0a0e7026bc41bbfcdc286129962833ba1,GameMaster2026,Powerful-Mastoid,700.2349140288334,700.2349140288334,56.31422,0.0,1539.9999989711666,9,20,0.6666666666666666,1.0,14.0,12.5,btc
2026-09-23 23:00:00+00:00,7,0xcfee842b3f5f3bd2f5ae78c010a96f71dcf50e19,,,588.3580999839951,588.3580999839951,43.0102,0.0,848.6482999959089,1,4,1.0,1.0,131.0,194.0,btc
2026-09-23 23:00:00+00:00,8,0x855e484854d1411b959ddffdda11a698566c5189,0x855e484854D1411B959dDffddA11A698566C5189-1780249997359,Jaunty-Harmony,541.3476980061774,561.166672460393,0.0,19.818974454215486,4460.309235993823,10,194,0.6,0.0,31.0,105.0,btc
2026-09-23 23:00:00+00:00,9,0x71ebf9ee9f173b02e3ee5db7ee4047d1079bb6f1,0x71ebf9ee9F173B02E3Ee5dB7ee4047d1079Bb6f1-1774061299286,Bulky-Stepsister,484.7977759976476,484.7977759976476,17.27012,0.0,454.9599990023524,4,23,0.75,1.0,109.0,92.0,btc
2026-09-23 23:00:00+00:00,10,0x48ac40fc545cf327edd5365435c3a9f385614a7e,BoneOhio,Warlike-Fallingout,481.17353618220443,483.21407752753964,24.25121,2.0405413453352215,42765.56442781779,24,161,1.0,0.6788766981859744,253.0,259.0,"btc,eth,sol"
2026-09-23 23:00:00+00:00,11,0x2f8b35dc9eaee0c4550ccd9afde7ac54d91dba14,Robotron.4,Muffled-Bit-Spreadsheet,466.14666999756224,469.273495159325,7.80763,3.1268251617627607,682.2879450024376,4,15,0.5,0.33196350846071127,-690.0,-592.0,btc
2026-09-23 23:00:00+00:00,12,0x0bf96a1c55e6f47ea84335bc3fc08a89653efd90,alboto,Polite-Promenade,407.9513990047202,410.75027295780944,0.0,2.7988739530892195,391.9533149952798,4,29,1.0,0.0,-50.5,-47.0,btc
2026-09-23 23:00:00+00:00,13,0x691fd030b65f88a73905ba30674bdc839a85877a,0x691Fd030b65f88A73905bA30674Bdc839a858,Sniveling-Curd,393.89880299721995,398.8134722915855,0.0,4.9146692943655355,403.95861700278004,8,178,0.125,0.0,104.0,144.0,btc
2026-09-23 23:00:00+00:00,14,0x8ec422e3b8d0c4b86b57c97074d5fff43e0854f2,maroon6jdjdjdj,Accomplished-Landing,376.83926999163884,377.2998775328692,11.68483,0.46060754123036907,411.4575680083612,2,12,1.0,0.8334290742743552,-485.5,-25.5,btc
2026-09-23 23:00:00+00:00,15,0xffa9d3169d9012065c36e5ff29726c9294321168,Po1yBot-QesxOuhaBA,Vengeful-Anesthesiology,375.3940010116244,375.3940010116244,17.653660000000002,0.0,1707.3636749883756,5,25,1.0,1.0,148.0,221.0,btc
2026-09-23 23:00:00+00:00,16,0xe4102cb53459f9fc72f1e1c34ac27654fd66d4d1,KingVon1,Boring-Encirclement,358.01361699697213,358.01361699697213,14.60976,0.0,474.9999960030279,1,7,1.0,1.0,-101.0,-98.0,btc
2026-09-23 23:00:00+00:00,17,0xc4f4869e66239ec5e4b36362fcba7291915019bb,dhju67uthf,Exemplary-Celeriac-Vanity,328.8089860126709,344.8331396541409,35.57721,16.02415364146997,3220.801309987329,7,179,0.42857142857142855,0.25729860994991344,109.0,206.0,btc
2026-09-23 23:00:00+00:00,18,0xf363b411bcfadc7a20d89a08bc9a17b0b5d1c197,Telawin,Remote-Kingdom,322.0802299940236,322.0802299940236,14.07077,0.0,500.00000000597635,1,1,1.0,1.0,-2.0,-2.0,eth
2026-09-23 23:00:00+00:00,19,0xb129a54d3b23214728dcc544034fc83067cd890c,0xB129a54d3b23214728Dcc544034fc83067CD890C-1780260877658,Excited-Conviction,300.5626309935018,323.4295882270669,0.0,22.866957233565152,4528.083549006498,9,246,0.2222222222222222,0.0,25.0,210.0,btc
2026-09-23 23:00:00+00:00,20,0xc2ad03f79ca3f3c17d8c7de2612ce0c89b7d40ed,bosona,Impolite-Sister,299.8480349876483,315.50386108452295,15.777940000000001,15.655826096874666,2908.0405530123517,23,146,0.30434782608695654,0.16088914905725035,131.0,163.5,"btc,eth,sol"
2026-09-24 00:00:00+00:00,1,0x5b6331e7ff0831a3fe2ed12004747db1a9c911a4,neutralwave23,Monstrous-Dew,37377.400698263744,37459.79514481452,482.94300999999996,82.3944465507657,19860.273069736257,9,241,0.5555555555555556,0.5380832909067029,14.0,682.0,"btc,sol"
2026-09-24 00:00:00+00:00,2,0x074a3a0ffc6e1077a9d7fcbd774029e0cc6ef0e0,ox123bs,Colorless-Discussion-Steamroller,26786.59099158148,26828.917808096325,537.36004,42.326816514842264,16278.671705418521,4,224,0.75,0.6881341427726072,663.0,682.0,btc
2026-09-24 00:00:00+00:00,3,0x03571aa3cdff1f00df80e4f8340c3f8783bca7d7,FennMeazell4035,Easy-Theme-Advertisement,10032.65009003909,10053.552370824254,160.70042,20.902280785165793,6461.5403509609105,3,150,0.6666666666666666,0.6227886202688371,553.0,650.0,btc
2026-09-24 00:00:00+00:00,4,0xa82365c8e854728c472812fba6202ca125386215,mihaXd,Monthly-Lollipop,3976.8195700011556,3982.764245484404,80.76303,5.9446754832485,2732.591659998844,7,154,0.8571428571428571,0.7112535427252663,224.0,601.5,btc
2026-09-24 00:00:00+00:00,5,0xe327cb5bfe38700dfc6f5453035907b3061eca95,DambrosiSearl28,Improbable-Pasta-Mousse,2905.3970570310953,2917.4091434050442,22.82613,12.012086373948971,2035.7859369689047,2,101,1.0,0.25275186876284006,81.0,112.0,btc
2026-09-24 00:00:00+00:00,6,0xce06d636db3468feae41ad365599d19f0c8e9b85,weg8ef,Impish-Dirndl,2448.270043911607,2452.1338429599527,76.89659,3.863799048345795,2274.8233660883925,3,105,0.6666666666666666,0.8659320233029557,184.0,232.0,btc
2026-09-24 00:00:00+00:00,7,0xbadb9af986ee66437bd39e6cd3d3036cbbdc31a7,0xBadB9af986EE66437BD39E6cd3D3036CbbDc31a,Swift-Census,2124.7404209985975,2130.793094499577,77.78362,6.052673500979275,4093.3616999985975,4,144,1.0,0.47418509339173837,150.0,613.5,btc
2026-09-24 00:00:00+00:00,8,0xaae20e7083e9ba59cdc9349f692399382f432383,120x,Wobbly-Schnitzel,2034.7612979691369,2037.0719804608993,59.62271,2.3106824917623268,2312.6420800308633,5,123,0.8,0.6341656120048159,292.0,616.0,btc
2026-09-24 00:00:00+00:00,9,0x22a60c995b7bcf2516fccf2f228e35aefedbb5cc,rwpo,Gregarious-Maternity-Turn,1855.8162449346894,1857.2874051312697,51.09458,1.47116019658031,1368.2148150653106,5,17,0.8,0.852180364683252,712.0,712.0,btc
2026-09-24 00:00:00+00:00,10,0xa8278bd8002eddb9b26deb70d8331c23da45f959,JeroHJ,Imperfect-Deposition,1747.2916070549259,1747.2916070549259,121.70379,0.0,27999.743869945072,8,21,1.0,1.0,151.5,158.0,btc
2026-09-24 00:00:00+00:00,11,0xb0c078c893300f44d341f4e854d8964b47dce88f,Bossgirl,Good-Ptarmigan,1678.8963889969473,1680.8110177617536,35.71161,1.914628764806373,983.384857003053,6,87,0.8333333333333334,0.7989105124090404,430.5,629.0,btc
2026-09-24 00:00:00+00:00,12,0x5e46b9a5631a40e4ec70c26c4bfd87a6307a32bb,36weg,Exalted-Situation-Nun,1403.3889400437292,1420.5876582598114,43.439449999999994,17.198718216082224,4553.144945956271,1,85,1.0,0.35601177189996497,827.0,889.0,btc
2026-09-24 00:00:00+00:00,13,0x59649aa698c42c543b93e507d0f62e4c36570031,0x59649aA698c42C543B93e507d0f62e4c36570031-1788393663278,Attentive-Driveway,1227.8345049999675,1233.6989762734183,9.57503,5.86447127345066,974.6656130000324,7,152,0.7142857142857143,0.22131518453424381,185.0,556.0,btc
2026-09-24 00:00:00+00:00,14,0xe1a5d4b65d66f4d592778a0163fbf0b4ab1e9786,0xE1A5d4b65D66f4D592778a0163fBF0b4Ab1e9786-1788394072731,Avaricious-Correspondence-Bowtie,1206.1103390108237,1212.2448510855418,16.86013,6.1345120747178505,1184.189636989176,7,187,0.7142857142857143,0.3259715234222036,185.0,572.0,btc
2026-09-24 00:00:00+00:00,15,0xc4f4869e66239ec5e4b36362fcba7291915019bb,dhju67uthf,Exemplary-Celeriac-Vanity,1116.063668995807,1129.8491328009775,8.7513,13.785463805170568,1983.181231004193,4,120,0.75,0.11123748881885903,448.0,215.0,btc
2026-09-24 00:00:00+00:00,16,0x9783f45ce35f794be38ca47dd0816a5c241383b9,0x9783F45CE35F794BE38cA47dD0816A5C241383B9-1766113722324,Acidic-Colonisation,1047.3452339912988,1047.3452339912988,30.0166,0.0,562.7757000087013,3,97,0.6666666666666666,1.0,82.0,119.0,btc
2026-09-24 00:00:00+00:00,17,0xa5767fea34380c29b676dba0e2e9ea43302cac6b,0xa5767fEA34380C29B676DBA0e2E9Ea43302Cac6B-1788393982095,Hurtful-Speculation-Thing,947.5398470013225,951.3559318685875,14.73105,3.816084867265053,875.9307489986776,6,159,0.8333333333333334,0.3870111882569381,262.5,256.0,btc
2026-09-24 00:00:00+00:00,18,0x08454ac1bce55cd6be74ba2be1297fae0fee2104,7eerg,Impractical-Trader-Estimate,944.8392049994286,946.6135720676265,35.77437,1.7743670681978267,1119.3864250005715,2,46,1.0,0.8713631666557883,373.5,227.0,btc
2026-09-24 00:00:00+00:00,19,0x48ac40fc545cf327edd5365435c3a9f385614a7e,BoneOhio,Warlike-Fallingout,874.1535397115214,875.3985490656468,58.09285,1.2450093541253793,46178.36261028848,22,145,0.9090909090909091,0.8095966354588536,231.5,235.0,"btc,eth,sol"
2026-09-24 00:00:00+00:00,20,0xf6a1cb67fb073960a0048edcabf845daaa0b504a,throwthrow,Waterlogged-Armchair,752.468469996089,752.468469996089,26.008229999999998,0.0,609.403300003911,13,106,0.6153846153846154,1.0,50.0,228.0,btc
2026-09-24 01:00:00+00:00,1,0x5b6331e7ff0831a3fe2ed12004747db1a9c911a4,neutralwave23,Monstrous-Dew,10589.660648061767,10600.130582631708,198.60815000000002,10.469934569941701,5426.745224938764,17,32,0.6470588235294118,0.7973898966289269,83.0,187.5,"btc,sol"
2026-09-24 01:00:00+00:00,2,0x074a3a0ffc6e1077a9d7fcbd774029e0cc6ef0e0,ox123bs,Colorless-Discussion-Steamroller,10023.887486834805,10075.733259040473,384.54043,51.84577220566846,18135.418712165196,4,858,1.0,0.6001317627629614,50.5,110.0,btc
2026-09-24 01:00:00+00:00,3,0x66b5b67787fddbedfffaab6cf83ac4698b730c9e,DambraVictoria,Back-Luck-Fork,2521.2821369806256,2538.724535579672,40.52086,17.442398599046776,6568.382307015514,2,117,1.0,0.33977859321722925,277.5,593.0,btc
2026-09-24 01:00:00+00:00,4,0x9412cdfc1e3171e1aabb013d0f494986445d0cd0,gansinimen,Svelte-Chicory,1923.2638170024984,1953.8291807286198,3.91003,30.565363726121305,4027.7794149975016,7,344,0.7142857142857143,0.03661196029030589,34.0,146.0,btc
2026-09-24 01:00:00+00:00,5,0x89df6d298d61bf73cf9bd8bf2273466c990aab14,gerwew,Short-Term-Adrenaline,1742.0425650475777,1750.7515805558187,55.048410000000004,8.709015508241235,3815.3041329524226,3,58,1.0,0.5100102461440845,212.0,728.5,btc
2026-09-24 01:00:00+00:00,6,0xe9076a87c5ed90ef16e6fe6529c943baeca0cff6,suntori,All-Peasant-Drug,1739.41721390159,1739.41721390159,432.67221,0.0,13370.856121098963,24,158,0.375,1.0,44.5,153.0,"btc,eth"
2026-09-24 01:00:00+00:00,7,0x3dc09f1dda5f7ca9438ca070356259913bdeadd1,0x3dc09f1DDA5f7ca9438ca070356259913Bdeadd1-1788677722175,Unripe-Shadowbox,1563.0312670445926,1563.0312670445926,216.03259,0.0,7936.759021955408,12,834,0.6666666666666666,1.0,38.5,138.0,btc
2026-09-24 01:00:00+00:00,8,0x9595b9d67a821bebac4627a1f5c9a5540dc42008,ghuhkhh6769vggvuyyug.,Mundane-Junker-Penicillin,1551.186023969607,1563.477134529734,360.93529,12.291110560126953,12904.784857030392,4,473,0.75,0.866520614168899,32.5,112.0,btc
2026-09-24 01:00:00+00:00,9,0x64071a44d1f42709c82934bbefe3f292661493aa,smash-to-net,Rotten-Democracy,1450.7937529811193,1452.8381433844947,458.94658,2.044390403375556,14261.20209201888,3,312,0.6666666666666666,0.978965779387762,20.0,104.0,btc
2026-09-24 01:00:00+00:00,10,0xb4125e29809f36749a67cc04880da9db1f59e794,paperispols,Medical-Promotion-Supporter,1443.9504979910585,1443.9504979910585,13.6669,0.0,397.8320999917455,13,23,0.38461538461538464,1.0,209.0,229.0,btc
2026-09-24 01:00:00+00:00,11,0x5e60d871c2d646de185e541290689b727ef0e468,0x3664555C090fBEFHSVE94a7d216FCe860d746HD5,Victorious-Recess,1328.9464090229133,1328.9464090229133,117.84708,0.0,4363.936681979163,11,167,0.5454545454545454,1.0,295.0,608.0,"btc,eth,sol"
2026-09-24 01:00:00+00:00,12,0x0d2d845a6ff64e31e04a70afce8a573940767ff5,38791873984189,Sympathetic-Back,1147.830946003536,1172.4503681941503,0.0,24.619422190614337,3351.544933996464,21,81,0.6190476190476191,0.0,-292.0,-167.0,"btc,eth,sol"
2026-09-24 01:00:00+00:00,13,0xd84c2713e2b58beb1d9dc4421aabd778573ee0a5,0x66666666666,Prize-Snowstorm,1049.990000001435,1059.5472521467816,0.0,9.557252145346675,1949.9814319985649,1,27,1.0,0.0,784.0,799.0,btc
2026-09-24 01:00:00+00:00,14,0x6ba25c9f2fe6e9e5dd47983b629c00cd59958d0e,Vega7,Worse-Rectangle,1013.4909860049845,1013.4909860049845,1.96356,0.0,29.99999999501549,4,4,0.5,1.0,205.5,205.5,btc
2026-09-24 01:00:00+00:00,15,0xa82365c8e854728c472812fba6202ca125386215,mihaXd,Monthly-Lollipop,1011.5739580136145,1017.9346509641246,56.84105,6.360692950509915,2625.3082859863857,6,340,1.0,0.6703827841410313,17.5,106.0,btc
2026-09-24 01:00:00+00:00,16,0xc9b8990a4c7118ecc5dd8c344484534b1213599b,madojin,Whole-Transcript,1007.9728119999999,1009.4785098247753,0.0,1.505697824775496,109.728188,12,84,0.16666666666666666,0.0,247.5,271.0,btc
2026-09-24 01:00:00+00:00,17,0xc4f4869e66239ec5e4b36362fcba7291915019bb,dhju67uthf,Exemplary-Celeriac-Vanity,949.5162930409494,957.0025024634375,69.07688999999999,7.486209422488069,2912.8412379590504,7,109,0.42857142857142855,0.6162847039400667,145.0,242.0,btc
2026-09-24 01:00:00+00:00,18,0x84389cfc4a652ea14d8d8be969769b1f69de3680,Atomforge,Sardonic-Mink,930.7352459913777,930.7352459913777,142.49842,0.0,4836.486466008622,9,405,0.5555555555555556,1.0,143.0,97.0,btc
2026-09-24 01:00:00+00:00,19,0xf03b3be0a0e7026bc41bbfcdc286129962833ba1,GameMaster2026,Powerful-Mastoid,911.9547140121441,911.9547140121441,41.29624,0.0,959.9999999878559,6,13,0.6666666666666666,1.0,30.0,28.0,btc
2026-09-24 01:00:00+00:00,20,0xbd0f6c867e2a852807ef8fcdd76d696053da48fd,FatSlag,Tidy-Set,834.5853299991841,841.3149125199551,0.0,6.729582520771015,901.903163000816,15,85,0.6,0.0,-56.0,-110.0,"btc,eth,sol"
2026-09-24 02:00:00+00:00,1,0xa8278bd8002eddb9b26deb70d8331c23da45f959,JeroHJ,Imperfect-Deposition,1176.4353429819726,1176.4353429819726,66.05646,0.0,3142.6839000472173,4,15,0.75,1.0,35.5,19.0,btc
