cut_s,slug,flow_usd,p_market,resolved_up
30,btc-updown-5m-1790245800,-199.99999900285712,0.4270702129030277,True
30,btc-updown-15m-1790245800,-175.79999999999998,0.46511528521081924,True
30,eth-updown-15m-1790245800,-207.38510000000002,0.469999906,True
30,sol-updown-15m-1790245800,-46.71545500096819,0.43218153844451385,True
30,btc-updown-5m-1790246100,25.279999994489813,0.5185448540654397,True
30,btc-updown-5m-1790246400,-141.22252800062785,0.7277792883993911,True
30,btc-updown-5m-1790246700,-244.68301901201488,0.5075790337924615,True
30,btc-updown-15m-1790246700,84.29068499665007,0.5073451327433628,True
30,btc-updown-5m-1790247000,-10.7001,0.7577818268241471,True
30,btc-updown-5m-1790247300,222.8,0.20659721929318242,True
30,btc-updown-15m-1790247600,-90.45736199999378,0.6135926657846225,True
30,eth-updown-15m-1790247600,1.47,0.6100000031,True
30,btc-updown-5m-1790247900,96.25000000841644,0.30277418894402086,False
30,btc-updown-5m-1790248200,126.34453000036734,0.7427884243138383,True
30,btc-updown-5m-1790248500,35.3000000000459,0.39113231682574,False
30,btc-updown-15m-1790248500,19.484003000874637,0.4732421319780047,False
30,btc-updown-5m-1790248800,9.33999999979999,0.47577935496811946,True
30,eth-updown-5m-1790248800,9.339999999736163,0.5064285714285715,True
30,btc-updown-5m-1790249100,21.21,0.4273148147574601,False
30,btc-updown-5m-1790249400,-46.72,0.4140253476399605,False
30,btc-updown-15m-1790249400,28.5,0.4594786729857819,False
30,btc-updown-5m-1790250000,441.89999999996553,0.5995628588056382,False
30,eth-updown-5m-1790250000,23.56,0.634545176635467,True
30,btc-updown-5m-1790250300,11.209999999184298,0.5809451913037958,False
30,btc-updown-15m-1790250300,-439.2200000167021,0.550115504801823,True
30,btc-updown-5m-1790250600,-4.670000000212216,0.5269670272908684,True
30,btc-updown-5m-1790250900,75.9951,0.5469253189609002,True
30,btc-updown-5m-1790251200,440.74383301076955,0.258644349430629,False
30,btc-updown-15m-1790251200,-21.7088,0.36088100159314884,True
30,btc-updown-5m-1790251500,-379.9999990349256,0.4091102736071279,True
30,btc-updown-5m-1790251800,133.4072890161844,0.5579058707721172,False
30,btc-updown-15m-1790252100,181.1127860000393,0.5145134702274464,True
30,btc-updown-5m-1790252400,188.7434989984876,0.6083407478154588,True
30,btc-updown-5m-1790252700,-33.33499300271464,0.4078818488420483,False
30,eth-updown-5m-1790252700,-6.477960999300974,0.44167807984887003,False
30,btc-updown-5m-1790253000,214.94000000228243,0.48372459796604217,False
30,btc-updown-15m-1790253000,-9.308938001090137,0.48354018403815946,False
30,eth-updown-5m-1790253000,3.729999999841639,0.45709732937657643,False
30,btc-updown-5m-1790253300,-6.340908999999952,0.44112242782200317,False
30,btc-updown-5m-1790253600,52.32999999878627,0.6367749130861946,True
30,btc-updown-5m-1790253900,-4.5,0.6047842357309113,False
30,btc-updown-15m-1790253900,-46.94010000475801,0.5253321979637257,True
30,btc-updown-5m-1790254200,-279.2039309993551,0.37712235567635777,False
30,btc-updown-5m-1790254500,355.7099979989963,0.719356033601832,True
30,eth-updown-5m-1790254500,0.1865999997578831,0.7638314366265935,True
30,btc-updown-5m-1790254800,-43.02000000010982,0.42060603120454665,True
30,btc-updown-15m-1790254800,16.5516,0.4554855078216604,True
30,btc-updown-5m-1790255100,-158.78454599674055,0.44244749962578167,False
30,eth-updown-5m-1790255100,23.2448,0.3911940298507463,True
30,sol-updown-5m-1790255100,23.52172299917337,0.45048670541952096,True
30,btc-updown-5m-1790255400,-351.2822760066244,0.39125026348693337,True
30,eth-updown-5m-1790255400,20.0216,0.5260869565217392,True
30,sol-updown-5m-1790255400,8.057699999750927,0.6541023892804702,True
30,btc-updown-5m-1790255700,-98.12844600546062,0.5579088443527924,True
30,btc-updown-15m-1790255700,227.92161000027951,0.482919671289605,True
30,eth-updown-5m-1790255700,23.861496000060512,0.5233107323022855,True
30,eth-updown-15m-1790255700,16.89285799982159,0.4523102399630116,True
30,btc-updown-5m-1790256000,185.8189420250453,0.7269915283263247,False
30,eth-updown-5m-1790256000,33.69989500061003,0.7100319080556223,False
30,sol-updown-5m-1790256000,42.96329499925888,0.8504032952339652,True
30,btc-updown-5m-1790256300,-67.63430100252276,0.5732884026643129,False
30,eth-updown-5m-1790256300,4.654198999966938,0.5780826008698776,False
30,sol-updown-5m-1790256300,20.1927,0.644652078930186,True
30,btc-updown-5m-1790256600,230.6687379997844,0.5283068296101001,True
30,btc-updown-15m-1790256600,209.45952299988897,0.5199639921127592,True
30,eth-updown-5m-1790256600,19.0355,0.427957985671849,True
30,eth-updown-15m-1790256600,19.520000000000003,0.49,True
30,sol-updown-5m-1790256600,32.181400000082,0.5786504020498531,True
30,sol-updown-15m-1790256600,2.75,0.5700000000000001,True
30,btc-updown-5m-1790256900,221.51303199974484,0.47219685662836064,True
30,eth-updown-5m-1790256900,-1.615755000256517,0.39075455750289967,True
30,sol-updown-5m-1790256900,101.90955600005334,0.4333948154323371,True
30,btc-updown-5m-1790257200,-185.64734100130588,0.3327984417599156,False
30,eth-updown-5m-1790257200,31.211580000239216,0.37206133159745,False
30,sol-updown-5m-1790257200,108.47337900015513,0.44155399497225895,False
30,btc-updown-5m-1790257500,71.43391000185451,0.47126930271321743,False
30,btc-updown-15m-1790257500,41.21331699997708,0.48,True
30,eth-updown-5m-1790257500,4.801451000068646,0.3032122815939436,False
30,eth-updown-15m-1790257500,6.88,0.3883792673437142,True
30,sol-updown-5m-1790257500,4.9,0.4115755145702248,False
30,btc-updown-5m-1790257800,-98.4995550043261,0.3733094748715485,True
30,eth-updown-5m-1790257800,-1.5832670000000317,0.405073981965171,True
30,btc-updown-5m-1790258100,1597.211980998026,0.8575781268007969,True
30,eth-updown-5m-1790258100,34.8,0.8198776359798423,True
30,sol-updown-5m-1790258100,4.866245000292121,0.8217440701261141,True
30,btc-updown-5m-1790258400,-208.54708200109405,0.48422193853314,False
30,btc-updown-15m-1790258400,223.37489999946,0.449130621703425,True
30,eth-updown-15m-1790258400,20.37018500040891,0.48278616483507664,False
30,sol-updown-5m-1790258400,-5.880800000000001,0.523799728740674,True
30,btc-updown-5m-1790258700,-557.4846420046501,0.4378861153061773,True
30,sol-updown-5m-1790258700,-3.333,0.4845205514621881,True
30,btc-updown-5m-1790259000,-287.4472999973447,0.34671072001259295,False
30,btc-updown-5m-1790259300,-36.49016800224818,0.4017268671587406,True
30,btc-updown-15m-1790259300,-20.820000000000004,0.4388460345294015,True
30,eth-updown-15m-1790259300,2.769231000000005,0.46,True
30,btc-updown-5m-1790259600,-5.256502997883132,0.5378332200795253,True
30,eth-updown-5m-1790259600,227.45021599885075,0.5252454625915944,True
30,btc-updown-5m-1790259900,577.0803840025087,0.7181937261848529,True
30,btc-updown-5m-1790260200,-325.69354700614576,0.24926765747693866,False
30,btc-updown-15m-1790260200,13.88,0.3170274667112834,False
30,eth-updown-5m-1790260200,-2.834,0.2518765411901168,False
30,sol-updown-5m-1790260200,-23.756479000056586,0.24230619834624165,False
30,btc-updown-5m-1790260500,-367.7380550014057,0.46206248608893,False
30,eth-updown-5m-1790260500,-6.234490000240818,0.5675373365210632,False
30,sol-updown-5m-1790260500,-30.240000000000002,0.49290646061976,False
30,btc-updown-5m-1790260800,-6.008564996107339,0.7267864291025391,False
30,eth-updown-5m-1790260800,10.297839000564704,0.7172727207369142,False
30,btc-updown-5m-1790261100,-425.56422299977646,0.3425499268817516,False
30,btc-updown-15m-1790261100,47.036677,0.42693391612313425,False
30,eth-updown-5m-1790261100,-119.14908400000003,0.3290257057768134,False
30,eth-updown-15m-1790261100,3.084118000011775,0.4,False
30,sol-updown-15m-1790261100,-10.774043999215706,0.4733100781,False
30,btc-updown-5m-1790261400,-1743.0516640024687,0.4319008769245669,False
30,eth-updown-5m-1790261400,14.006082999781214,0.45370740997331216,False
30,sol-updown-5m-1790261400,28.64,0.3769946074902363,False
30,btc-updown-5m-1790261700,-437.85024999908126,0.4361181042889443,False
30,eth-updown-5m-1790261700,54.13692300001922,0.5070186012907772,False
30,btc-updown-5m-1790262000,-169.83915000395564,0.37078779854810295,True
30,btc-updown-15m-1790262000,32.08521299978706,0.4160623754569676,True
30,eth-updown-5m-1790262000,1.040817000000109,0.3921962667508992,True
30,sol-updown-5m-1790262000,1.0,0.4718990901941003,True
30,sol-updown-15m-1790262000,52.50000000000001,0.4,True
30,btc-updown-5m-1790262300,-135.90457099079035,0.7179731914060015,True
30,eth-updown-5m-1790262300,46.0,0.6529439517531984,True
30,sol-updown-5m-1790262300,3.4499999999999997,0.69,True
30,btc-updown-5m-1790262600,-52.382579001812765,0.49346166274212677,True
30,sol-updown-5m-1790262600,33.78055199999203,0.6032156675539635,True
30,btc-updown-5m-1790262900,184.28599200000008,0.715301117677386,True
30,btc-updown-15m-1790262900,476.39117099955564,0.6352011555970789,True
30,eth-updown-5m-1790262900,38.64659399999999,0.7386548253902389,True
30,eth-updown-15m-1790262900,26.590000000000003,0.6583449489256276,True
30,sol-updown-5m-1790262900,-1.0,0.7637433951870739,True
30,sol-updown-15m-1790262900,41.440000001025,0.6417081850825622,True
30,btc-updown-5m-1790263200,40.81856999599732,0.6445763087491233,True
30,eth-updown-5m-1790263200,43.006,0.6013117522605145,True
30,sol-updown-5m-1790263200,-7.704082000061238,0.6155711150675306,True
30,btc-updown-5m-1790263500,-14.742845002135201,0.5063809928384911,False
30,eth-updown-5m-1790263500,21.700625999944062,0.5702272701353305,False
30,sol-updown-5m-1790263500,0.17391400000019352,0.5341640731208073,False
30,btc-updown-5m-1790263800,-45.640947000045216,0.5694478298850605,True
30,btc-updown-15m-1790263800,-796.2199999959998,0.5413977141463726,True
30,eth-updown-5m-1790263800,49.855199999999996,0.5766706289989202,True
30,eth-updown-15m-1790263800,42.143921999607855,0.5200001536000001,True
30,sol-updown-15m-1790263800,9.496008000381105,0.43000000000000005,True
30,btc-updown-5m-1790264100,29.579754000144924,0.794546304083665,True
30,eth-updown-5m-1790264100,119.31278500008239,0.8113370267925668,True
30,sol-updown-5m-1790264100,0.38419999999999943,0.7480081172933903,True
30,btc-updown-5m-1790264400,-464.13715497796676,0.5807864607283398,True
30,eth-updown-5m-1790264400,21.728662000252733,0.6231621551714941,True
30,sol-updown-5m-1790264400,-25.73,0.45851563684419017,False
30,btc-updown-5m-1790264700,-40.709907987045526,0.6768469157627082,False
30,btc-updown-15m-1790264700,228.5416679995211,0.5899287386171712,True
