cellule,stratégie,coupure,n,accuracy,ic95_bas,ic95_haut,ic95_cluster_bas,ic95_cluster_haut,p_binom,part_up_prédit,description,auc_variable,part_variable_nulle
BTC 15m,gap_m0_1s:momentum,S (1s) *,672,0.5476190476190477,0.5098220217073604,0.5848747238022385,0.509986565589507,0.5852515296485884,0.015025629048003041,0.5252976190476191,momentum — spot(S) − TWAP60(S) Binance (écart spot − TWAP),0.5344890268233208,0.0
BTC 15m,gap_m0_1s:retournement,S (1s) *,672,0.4523809523809524,0.4151252761977616,0.4901779782926398,0.41474847035141166,0.4900134344104931,0.015025629048003041,0.47470238095238093,retournement — spot(S) − TWAP60(S) Binance (écart spot − TWAP),0.4655109731766793,0.0
ETH 5m,always_up,—,2015,0.5181141439205955,0.4962829971403105,0.5398763528552512,0.49625960814410985,0.5399686796970812,0.10869870188415852,1.0,toujours Up,,
ETH 5m,always_down,—,2015,0.4818858560794045,0.4601236471447488,0.5037170028596895,0.4600313203029188,0.5037403918558901,0.10869870188415852,0.0,toujours Down,,
ETH 5m,market_pre,S−30s (marché),2015,0.5062034739454094,0.4843823764674667,0.5280009625721094,0.4854662652214829,0.526940682669336,0.5928993049527641,0.5702233250620348,"prix du marché à S−30 s > 0,5 → Up (égalité → Up)",0.5231320359387762,
ETH 5m,mom5_m60:momentum,S−60s (1m),2015,0.48734491315136474,0.4655649994782908,0.5091729888809743,0.4664650057233581,0.5082248205793715,0.2653324470794032,0.5086848635235732,"momentum — rendement des 5 dernières min, bougies 1m closes à S−60 s",0.4824281559872312,0.0024813895781637717
ETH 5m,mom5_m60:retournement,S−60s (1m),2015,0.511166253101737,0.48933946584274984,0.5329505444284871,0.490326839952736,0.5320056662507381,0.32698769732650423,0.49379652605459057,"retournement — rendement des 5 dernières min, bougies 1m closes à S−60 s",0.5175718440127688,0.0024813895781637717
ETH 5m,mom15_m60:momentum,S−60s (1m),2015,0.480893300248139,0.45913458962763176,0.5027247261304744,0.4596815910491617,0.5021050094471162,0.09041641233343033,0.5042183622828784,"momentum — rendement des 15 dernières min, bougies 1m closes à S−60 s",0.4691054961705553,0.0009925558312655087
ETH 5m,mom15_m60:retournement,S−60s (1m),2015,0.5191066997518611,0.49727527386952575,0.5408654103723683,0.4979396428421674,0.5402737566615547,0.09041641233343033,0.4967741935483871,"retournement — rendement des 15 dernières min, bougies 1m closes à S−60 s",0.5308945038294447,0.0009925558312655087
ETH 5m,mom5_m30:momentum,S−30s (1s),2015,0.5017369727047146,0.479922830196909,0.5235445047341721,0.4807903293024378,0.5226836161069914,0.8936727471569856,0.5250620347394541,"momentum — rendement des 5 dernières min, prix 1s à S−30 s",0.4938365866843441,0.0019851116625310174
ETH 5m,mom5_m30:retournement,S−30s (1s),2015,0.5002481389578164,0.47843670083240253,0.5220586327291806,0.4792559716485807,0.5212403062670521,1.0,0.47692307692307695,"retournement — rendement des 5 dernières min, prix 1s à S−30 s",0.506163413315656,0.0019851116625310174
ETH 5m,mom15_m30:momentum,S−30s (1s),2015,0.4947890818858561,0.47298921124785065,0.5166087839589056,0.47270234815652645,0.5168758156151857,0.6559359627580539,0.5171215880893301,"momentum — rendement des 15 dernières min, prix 1s à S−30 s",0.4818214819812888,0.0
ETH 5m,mom15_m30:retournement,S−30s (1s),2015,0.5052109181141439,0.4833912160410943,0.5270107887521494,0.48312418438481425,0.5272976518434734,0.6559359627580539,0.48287841191067,"retournement — rendement des 15 dernières min, prix 1s à S−30 s",0.5181785180187113,0.0
ETH 5m,gap_m30:momentum,S−30s (1s),2015,0.539454094292804,0.5176359289543132,0.5611221073373899,0.5177835717375693,0.5611246168480387,0.0004291542455449634,0.5052109181141439,"momentum — prix à S−30 s − moyenne 1s sur (S−60, S−30] (TWAP partiel)",0.5456130070906875,0.0
ETH 5m,gap_m30:retournement,S−30s (1s),2015,0.46054590570719606,0.4388778926626102,0.48236407104568685,0.43887538315196134,0.4822164282624308,0.0004291542455449634,0.4947890818858561,"retournement — prix à S−30 s − moyenne 1s sur (S−60, S−30] (TWAP partiel)",0.4543869929093126,0.0
ETH 5m,mom5_m0:momentum,S (1m) *,2015,0.5166253101736973,0.494794743206763,0.5383926054193007,0.4950041475026737,0.5382464728447209,0.14146098437798754,0.5210918114143921,"momentum — rendement des 5 dernières min, bougies 1m closes à S",0.5247439145171664,0.0019851116625310174
ETH 5m,mom5_m0:retournement,S (1m) *,2015,0.4843672456575682,0.4625966669522719,0.5061973186679967,0.46274184710621846,0.505992644208918,0.16720389408988584,0.480893300248139,"retournement — rendement des 5 dernières min, bougies 1m closes à S",0.4752560854828336,0.0019851116625310174
ETH 5m,mom15_m0:momentum,S (1m) *,2015,0.5042183622828784,0.4824001414149997,0.526020529131912,0.4826505703979934,0.5257861541677634,0.7215231658740517,0.5186104218362283,"momentum — rendement des 15 dernières min, bougies 1m closes à S",0.5041692807904321,0.0009925558312655087
ETH 5m,mom15_m0:retournement,S (1m) *,2015,0.4957816377171216,0.4739794708680881,0.5175998585850003,0.47425775939870635,0.5173055160355369,0.7215231658740517,0.4823821339950372,"retournement — rendement des 15 dernières min, bougies 1m closes à S",0.4958307192095679,0.0009925558312655087
ETH 5m,gap_m0_1m:momentum,S (1m) *,2015,0.5831265508684863,0.5614603620493538,0.604476381080964,0.5613769715867829,0.6048761301501897,8.817075610929903e-14,0.5071960297766749,"momentum — close 1m − VWAP 1m de la bougie [S−1m, S)",0.6126657749052011,0.0
ETH 5m,gap_m0_1m:retournement,S (1m) *,2015,0.41687344913151364,0.395523618919036,0.4385396379506462,0.3951238698498103,0.438623028413217,8.817075610929903e-14,0.49280397022332506,"retournement — close 1m − VWAP 1m de la bougie [S−1m, S)",0.387334225094799,0.0
ETH 5m,gap_m0_1s:momentum,S (1s) *,2015,0.5786600496277916,0.5569704783491701,0.6000502606726531,0.5567723612310829,0.6005477380245003,1.7398542208914267e-12,0.5007444168734492,momentum — spot(S) − TWAP60(S) Binance (écart spot − TWAP),0.6166298716415908,0.0
ETH 5m,gap_m0_1s:retournement,S (1s) *,2015,0.42133995037220845,0.39994973932734695,0.4430295216508299,0.39945226197549977,0.44322763876891713,1.7398542208914267e-12,0.4992555831265509,retournement — spot(S) − TWAP60(S) Binance (écart spot − TWAP),0.3833701283584092,0.0
ETH 15m,always_up,—,672,0.5238095238095238,0.48601998297709564,0.5613283897777038,0.4860480894362651,0.5615709581827826,0.23172992177366336,1.0,toujours Up,,
ETH 15m,always_down,—,672,0.47619047619047616,0.4386716102222963,0.5139800170229044,0.4384290418172174,0.5139519105637349,0.23172992177366336,0.0,toujours Down,,
